"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gstt1",0,NA,NA,NA,NA,NA
"Gstt3",0,NA,NA,NA,NA,NA
"Ddt",0,NA,NA,NA,NA,NA
"Gm19326",0,NA,NA,NA,NA,NA
"Gm40696",0,NA,NA,NA,NA,NA
"Cabin1",0.296588103310357,0.0774811455462366,4.0804728567969,0.0189882761791137,0.98485045797882,0.992447937817757
"Susd2",0,NA,NA,NA,NA,NA
"Gm19688",0,NA,NA,NA,NA,NA
"Gm26402",0,NA,NA,NA,NA,NA
"Ggt5",0,NA,NA,NA,NA,NA
"Ggt1",0,NA,NA,NA,NA,NA
"Lrrc75b",0,NA,NA,NA,NA,NA
"Gm35061",0,NA,NA,NA,NA,NA
"Snrpd3",0,NA,NA,NA,NA,NA
"Gucd1",0,NA,NA,NA,NA,NA
"4933407G14Rik",0,NA,NA,NA,NA,NA
"Upb1",0,NA,NA,NA,NA,NA
"Gm40694",0,NA,NA,NA,NA,NA
"Gm5779",0,NA,NA,NA,NA,NA
"Adora2a",0,NA,NA,NA,NA,NA
"Gm46234",0,NA,NA,NA,NA,NA
"Specc1l",0,NA,NA,NA,NA,NA
"Bcr",0,NA,NA,NA,NA,NA
"Rab36",0,NA,NA,NA,NA,NA
"Gm40692",0,NA,NA,NA,NA,NA
"Gnaz",0,NA,NA,NA,NA,NA
"Rsph14",0,NA,NA,NA,NA,NA
"Gm6419",0,NA,NA,NA,NA,NA
"Gm7034",0,NA,NA,NA,NA,NA
"Gm40691",0,NA,NA,NA,NA,NA
"Gm6407",0,NA,NA,NA,NA,NA
"Gm19168",0,NA,NA,NA,NA,NA
"Gm5778",0,NA,NA,NA,NA,NA
"Pcdh15",0.26863510130238,0.0774811455462366,4.0804728567969,0.0189882761791137,0.98485045797882,0.992447937817757
"A330049N07Rik",0,NA,NA,NA,NA,NA
"Gm34776",0,NA,NA,NA,NA,NA
"Zwint",0,NA,NA,NA,NA,NA
"Gm34659",0,NA,NA,NA,NA,NA
"Gm24984",0,NA,NA,NA,NA,NA
"Gm9923",0,NA,NA,NA,NA,NA
"Gm34609",0,NA,NA,NA,NA,NA
"1700049L16Rik",0,NA,NA,NA,NA,NA
"Gm40690",0,NA,NA,NA,NA,NA
"Gm22937",0,NA,NA,NA,NA,NA
"Gm5080",2.93726932788079,0.863245769256348,1.67459505861788,0.515495232601979,0.606207000154753,0.977178756916937
"Gm6362",0.154358237503173,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm4798",0,NA,NA,NA,NA,NA
"Gm34544",0,NA,NA,NA,NA,NA
"Gm19074",0,NA,NA,NA,NA,NA
"Gm4797",0,NA,NA,NA,NA,NA
"Gm34486",0,NA,NA,NA,NA,NA
"Gm46233",0,NA,NA,NA,NA,NA
"Ipmk",0,NA,NA,NA,NA,NA
"Cisd1",0,NA,NA,NA,NA,NA
"Rpl19-ps2",0,NA,NA,NA,NA,NA
"Gm20609",0,NA,NA,NA,NA,NA
"Gm34376",0,NA,NA,NA,NA,NA
"Ube2d1",0,NA,NA,NA,NA,NA
"Tfam",0,NA,NA,NA,NA,NA
"1700113B09Rik",0,NA,NA,NA,NA,NA
"Gm34328",0,NA,NA,NA,NA,NA
"C730027H18Rik",0,NA,NA,NA,NA,NA
"Gm6331",0,NA,NA,NA,NA,NA
"Gm32025",0,NA,NA,NA,NA,NA
"Bicc1",0,NA,NA,NA,NA,NA
"Gm24486",0,NA,NA,NA,NA,NA
"4930533K18Rik",0,NA,NA,NA,NA,NA
"Gm40689",0,NA,NA,NA,NA,NA
"Gm33979",0,NA,NA,NA,NA,NA
"Gm51772",0,NA,NA,NA,NA,NA
"D630013N20Rik",0,NA,NA,NA,NA,NA
"Phyhipl",0,NA,NA,NA,NA,NA
"Gm29783",0,NA,NA,NA,NA,NA
"Fam13c",0.838659871520663,1.93537301137864,2.79507353040385,0.692422932823169,0.488671768236649,0.977178756916937
"Gm20108",0,NA,NA,NA,NA,NA
"Gm33704",0,NA,NA,NA,NA,NA
"Gm40687",0,NA,NA,NA,NA,NA
"LOC118567787",0,NA,NA,NA,NA,NA
"Slc16a9",0,NA,NA,NA,NA,NA
"Mrln",0,NA,NA,NA,NA,NA
"Ccdc6",0.323292819207214,-1.81431814117978,4.036279964464,-0.449502551149399,0.653069168156662,0.977178756916937
"Gm51771",0,NA,NA,NA,NA,NA
"Gm33361",0,NA,NA,NA,NA,NA
"Gm33416",0,NA,NA,NA,NA,NA
"Gm46231",0,NA,NA,NA,NA,NA
"Gm33464",0,NA,NA,NA,NA,NA
"Gm51806",0,NA,NA,NA,NA,NA
"Gm18636",0,NA,NA,NA,NA,NA
"Ank3",0,NA,NA,NA,NA,NA
"Cdk1",0,NA,NA,NA,NA,NA
"4930423B08Rik",0,NA,NA,NA,NA,NA
"Rpl30-ps7",0,NA,NA,NA,NA,NA
"Gm40685",0,NA,NA,NA,NA,NA
"A930033H14Rik",0,NA,NA,NA,NA,NA
"Rhobtb1",0,NA,NA,NA,NA,NA
"Gm33263",0,NA,NA,NA,NA,NA
"Gm24172",0,NA,NA,NA,NA,NA
"Gm40684",0,NA,NA,NA,NA,NA
"Gm33130",0,NA,NA,NA,NA,NA
"Gm33035",0,NA,NA,NA,NA,NA
"Gm32931",0,NA,NA,NA,NA,NA
"Tmem26",0,NA,NA,NA,NA,NA
"Gm7594",0,NA,NA,NA,NA,NA
"Gm32872",0,NA,NA,NA,NA,NA
"Cabcoco1",0,NA,NA,NA,NA,NA
"Gm40683",0,NA,NA,NA,NA,NA
"Gm32748",0,NA,NA,NA,NA,NA
"4930545H06Rik",0,NA,NA,NA,NA,NA
"Gm51770",0,NA,NA,NA,NA,NA
"Arid5b",0,NA,NA,NA,NA,NA
"Rtkn2",0,NA,NA,NA,NA,NA
"4930521O17Rik",0,NA,NA,NA,NA,NA
"Zfp365",0,NA,NA,NA,NA,NA
"Gm29774",0,NA,NA,NA,NA,NA
"Gm51769",0,NA,NA,NA,NA,NA
"4930543I11Rik",0,NA,NA,NA,NA,NA
"Gm40681",0,NA,NA,NA,NA,NA
"Gm40680",0,NA,NA,NA,NA,NA
"Gm32438",0,NA,NA,NA,NA,NA
"Gm32515",0,NA,NA,NA,NA,NA
"Gm32364",0,NA,NA,NA,NA,NA
"4930563J15Rik",0,NA,NA,NA,NA,NA
"Ado",0,NA,NA,NA,NA,NA
"Egr2",0,NA,NA,NA,NA,NA
"Gm32176",0,NA,NA,NA,NA,NA
"Gm40679",0,NA,NA,NA,NA,NA
"Gm32255",0,NA,NA,NA,NA,NA
"Gm51825",0,NA,NA,NA,NA,NA
"Gm32023",0,NA,NA,NA,NA,NA
"Gm31962",0,NA,NA,NA,NA,NA
"Gm46229",0,NA,NA,NA,NA,NA
"Gm46200",0,NA,NA,NA,NA,NA
"Nrbf2",0,NA,NA,NA,NA,NA
"Gm26359",0,NA,NA,NA,NA,NA
"Jmjd1c",2.02248376792315,-4.47845127788753,3.76536168223072,-1.18938143419847,0.234289603252591,0.977178756916937
"Reep3",0,NA,NA,NA,NA,NA
"Gm31763",0,NA,NA,NA,NA,NA
"LOC118567809",0,NA,NA,NA,NA,NA
"1110002J07Rik",0,NA,NA,NA,NA,NA
"LOC118567807",0,NA,NA,NA,NA,NA
"LOC118567808",0,NA,NA,NA,NA,NA
"Gm31416",0,NA,NA,NA,NA,NA
"Gm40678",0,NA,NA,NA,NA,NA
"Gm18777",0,NA,NA,NA,NA,NA
"Gm22594",0,NA,NA,NA,NA,NA
"Gm40677",0,NA,NA,NA,NA,NA
"Gm18509",0,NA,NA,NA,NA,NA
"Gm22829",0,NA,NA,NA,NA,NA
"4930407I19Rik",0,NA,NA,NA,NA,NA
"1700023F02Rik",0.284459731614366,1.74940554086417,4.05619988957793,0.431291748061806,0.666256249692967,0.977178756916937
"LOC118567806",0,NA,NA,NA,NA,NA
"Gm30853",0,NA,NA,NA,NA,NA
"Gm19116",0,NA,NA,NA,NA,NA
"Marcksl1-ps1",0,NA,NA,NA,NA,NA
"Gm4796",0,NA,NA,NA,NA,NA
"Gm7540",0,NA,NA,NA,NA,NA
"Gm28881",0,NA,NA,NA,NA,NA
"Gm51834",0,NA,NA,NA,NA,NA
"Lrrtm3",0,NA,NA,NA,NA,NA
"Gm30644",0,NA,NA,NA,NA,NA
"Ctnna3",1.01124188396158,-3.48424645720269,3.94803970024738,-0.882525689137414,0.377492594022726,0.977178756916937
"n-TStga3",0,NA,NA,NA,NA,NA
"Gm7075",0,NA,NA,NA,NA,NA
"Gm7530",0,NA,NA,NA,NA,NA
"Dnajc12",0,NA,NA,NA,NA,NA
"Sirt1",0,NA,NA,NA,NA,NA
"Gm51767",0,NA,NA,NA,NA,NA
"Herc4",1.71931115547057,-2.07367573274873,3.36129953946413,-0.616926789297487,0.537283015907674,0.977178756916937
"1700120B22Rik",0,NA,NA,NA,NA,NA
"Mypn",0.280763472998371,-1.65516863472811,4.0495445596615,-0.40872957695432,0.682738125799688,0.977178756916937
"Atoh7",0,NA,NA,NA,NA,NA
"Pbld1",0,NA,NA,NA,NA,NA
"Gm16143",0,NA,NA,NA,NA,NA
"Pbld2",0,NA,NA,NA,NA,NA
"Hnrnph3",0,NA,NA,NA,NA,NA
"Rufy2",0,NA,NA,NA,NA,NA
"Dna2",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm16128",0,NA,NA,NA,NA,NA
"Gm25862",0,NA,NA,NA,NA,NA
"Slc25a16",0,NA,NA,NA,NA,NA
"Gm26479",0,NA,NA,NA,NA,NA
"Gm51805",0,NA,NA,NA,NA,NA
"Tet1",0,NA,NA,NA,NA,NA
"Snord98",0,NA,NA,NA,NA,NA
"Ccar1",1.44488672771011,-1.84318639749872,2.2763818032469,-0.809700022583955,0.418112605046696,0.977178756916937
"Gm47261",0,NA,NA,NA,NA,NA
"Mir7215",0,NA,NA,NA,NA,NA
"Gm18514",0,NA,NA,NA,NA,NA
"Stox1",0.280763472998371,-1.65516863472811,4.0495445596615,-0.40872957695432,0.682738125799688,0.977178756916937
"Gm51417",0,NA,NA,NA,NA,NA
"Ddx50",0,NA,NA,NA,NA,NA
"Ddx21",0,NA,NA,NA,NA,NA
"Kifbp",0,NA,NA,NA,NA,NA
"Srgn",0,NA,NA,NA,NA,NA
"Vps26a",0,NA,NA,NA,NA,NA
"4930507D05Rik",0,NA,NA,NA,NA,NA
"Supv3l1",0.154358237503173,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm30322",0,NA,NA,NA,NA,NA
"Hkdc1",0,NA,NA,NA,NA,NA
"Hk1os",0,NA,NA,NA,NA,NA
"Hk1",0,NA,NA,NA,NA,NA
"Tacr2",0,NA,NA,NA,NA,NA
"Mir7662",0,NA,NA,NA,NA,NA
"Tspan15",0,NA,NA,NA,NA,NA
"Neurog3",0,NA,NA,NA,NA,NA
"Fam241b",0,NA,NA,NA,NA,NA
"Gm5424",0,NA,NA,NA,NA,NA
"Gm5750",0,NA,NA,NA,NA,NA
"Gm51766",0,NA,NA,NA,NA,NA
"Gm30121",0,NA,NA,NA,NA,NA
"Gm40674",0,NA,NA,NA,NA,NA
"Col13a1",0.43881796911754,0.787632537311221,4.05619911060068,0.194179949217183,0.846034982262126,0.978997858562265
"Gm51765",0.154358237503173,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm2137",0,NA,NA,NA,NA,NA
"Mir5108",0,NA,NA,NA,NA,NA
"Macroh2a2",0,NA,NA,NA,NA,NA
"Aifm2",0,NA,NA,NA,NA,NA
"Tysnd1",0,NA,NA,NA,NA,NA
"Sar1a",0,NA,NA,NA,NA,NA
"1700022H01Rik",0,NA,NA,NA,NA,NA
"Ppa1",0,NA,NA,NA,NA,NA
"Npffr1",0,NA,NA,NA,NA,NA
"Gm17829",0,NA,NA,NA,NA,NA
"LOC115487393",0,NA,NA,NA,NA,NA
"Lrrc20",0,NA,NA,NA,NA,NA
"D830039M14Rik",0,NA,NA,NA,NA,NA
"Eif4ebp2",0,NA,NA,NA,NA,NA
"Nodal",0,NA,NA,NA,NA,NA
"Pald1",0,NA,NA,NA,NA,NA
"Rpl27a-ps1",0,NA,NA,NA,NA,NA
"Prf1",0,NA,NA,NA,NA,NA
"Gm29861",0,NA,NA,NA,NA,NA
"Adamts14",0,NA,NA,NA,NA,NA
"Tbata",0,NA,NA,NA,NA,NA
"Sgpl1",0,NA,NA,NA,NA,NA
"Pcbd1",0,NA,NA,NA,NA,NA
"Gm20611",0,NA,NA,NA,NA,NA
"Mir466j",0,NA,NA,NA,NA,NA
"Gm26947",0,NA,NA,NA,NA,NA
"Pldi",0,NA,NA,NA,NA,NA
"Mir6408",0,NA,NA,NA,NA,NA
"Gm36750",0,NA,NA,NA,NA,NA
"Unc5b",0,NA,NA,NA,NA,NA
"Slc29a3",0,NA,NA,NA,NA,NA
"LOC115487528",0,NA,NA,NA,NA,NA
"Gm51803",0,NA,NA,NA,NA,NA
"Gm17455",0,NA,NA,NA,NA,NA
"Vsir",0,NA,NA,NA,NA,NA
"Cdh23",0.192269047223276,1.03925381775987,4.0804728567969,0.254689555409925,0.798962883861082,0.977178756916937
"Psap",0,NA,NA,NA,NA,NA
"Gm2038",0,NA,NA,NA,NA,NA
"Chst3",0,NA,NA,NA,NA,NA
"Gm51802",0,NA,NA,NA,NA,NA
"Mir6906",0,NA,NA,NA,NA,NA
"Spock2",0,NA,NA,NA,NA,NA
"Gm51801",0,NA,NA,NA,NA,NA
"Ascc1",0,NA,NA,NA,NA,NA
"Anapc16",0,NA,NA,NA,NA,NA
"Ddit4",0,NA,NA,NA,NA,NA
"Gm40673",0,NA,NA,NA,NA,NA
"Gm46226",0,NA,NA,NA,NA,NA
"Dnajb12",0,NA,NA,NA,NA,NA
"Gm7413",0,NA,NA,NA,NA,NA
"Gm23803",0,NA,NA,NA,NA,NA
"Gm7399",0,NA,NA,NA,NA,NA
"Gm17059",0,NA,NA,NA,NA,NA
"Micu1",0,NA,NA,NA,NA,NA
"Gm40672",0,NA,NA,NA,NA,NA
"Gm51790",0,NA,NA,NA,NA,NA
"Gm10322",0,NA,NA,NA,NA,NA
"Gm40671",0,NA,NA,NA,NA,NA
"Mcu",0,NA,NA,NA,NA,NA
"Gm36318",0,NA,NA,NA,NA,NA
"Oit3",0,NA,NA,NA,NA,NA
"Pla2g12b",0,NA,NA,NA,NA,NA
"Gm10273",0,NA,NA,NA,NA,NA
"P4ha1",0,NA,NA,NA,NA,NA
"Gm40670",0,NA,NA,NA,NA,NA
"Gm40669",0,NA,NA,NA,NA,NA
"Gm36257",0,NA,NA,NA,NA,NA
"Sowahc",0,NA,NA,NA,NA,NA
"Gm23223",0,NA,NA,NA,NA,NA
"LOC118567786",0,NA,NA,NA,NA,NA
"Septin10",0,NA,NA,NA,NA,NA
"Sh3rf3",0,NA,NA,NA,NA,NA
"Gm6494",0,NA,NA,NA,NA,NA
"BB019430",0,NA,NA,NA,NA,NA
"Gm36158",0,NA,NA,NA,NA,NA
"Edar",0,NA,NA,NA,NA,NA
"Gm18042",0,NA,NA,NA,NA,NA
"Ccdc138",0.642694565681391,-1.41904075737373,2.97912452724601,-0.476328110623,0.633840641649796,0.977178756916937
"Ranbp2",0.702491642430381,-2.93321086981448,3.78962479254469,-0.774010893000535,0.438924349593062,0.977178756916937
"Gm23058",0,NA,NA,NA,NA,NA
"Lims1",0,NA,NA,NA,NA,NA
"Gcc2",0,NA,NA,NA,NA,NA
"Gm9919",0,NA,NA,NA,NA,NA
"Gm4981",0,NA,NA,NA,NA,NA
"Duxf3",0,NA,NA,NA,NA,NA
"Gm10807",0,NA,NA,NA,NA,NA
"LOC100504180",0,NA,NA,NA,NA,NA
"LOC118567813",0,NA,NA,NA,NA,NA
"LOC118567785",0,NA,NA,NA,NA,NA
"LOC118567812",0,NA,NA,NA,NA,NA
"LOC118567784",0,NA,NA,NA,NA,NA
"LOC118567783",0,NA,NA,NA,NA,NA
"Smpdl3a",0.34662728472645,0.0774811455462367,4.0804728567969,0.0189882761791137,0.98485045797882,0.992447937817757
"Fabp7",0,NA,NA,NA,NA,NA
"Gm5777",0,NA,NA,NA,NA,NA
"Gm18253",0,NA,NA,NA,NA,NA
"Pkib",0,NA,NA,NA,NA,NA
"Rpl48-ps1",0,NA,NA,NA,NA,NA
"Serinc1",0,NA,NA,NA,NA,NA
"Hsf2",0,NA,NA,NA,NA,NA
"4930467K11Rik",0,NA,NA,NA,NA,NA
"Gm19256",0,NA,NA,NA,NA,NA
"Gm9129",0,NA,NA,NA,NA,NA
"Gm7001",0,NA,NA,NA,NA,NA
"Gm24285",0,NA,NA,NA,NA,NA
"Gm40652",0,NA,NA,NA,NA,NA
"Gm36827",0,NA,NA,NA,NA,NA
"LOC115487547",0,NA,NA,NA,NA,NA
"Gm36769",0,NA,NA,NA,NA,NA
"Gm31931",0,NA,NA,NA,NA,NA
"Gm9795",0,NA,NA,NA,NA,NA
"Gm9118",0,NA,NA,NA,NA,NA
"Gm36595",0,NA,NA,NA,NA,NA
"Gm36517",0,NA,NA,NA,NA,NA
"Gm36460",0,NA,NA,NA,NA,NA
"Gja1",0.449503240585369,2.39235106250061,4.00317200368271,0.597613857286114,0.550097615813447,0.977178756916937
"Rps8-ps1",0,NA,NA,NA,NA,NA
"Gm29794",0,NA,NA,NA,NA,NA
"Msl3l2",0,NA,NA,NA,NA,NA
"Tbc1d32",0,NA,NA,NA,NA,NA
"Gm46190",0,NA,NA,NA,NA,NA
"Gm31849",0,NA,NA,NA,NA,NA
"Gm25602",0,NA,NA,NA,NA,NA
"Gm36335",0.974745506206973,-0.815207881558038,3.1630518101887,-0.257728273350478,0.796616624073843,0.977178756916937
"Gm26177",0,NA,NA,NA,NA,NA
"Gm40651",0,NA,NA,NA,NA,NA
"Gm16998",0,NA,NA,NA,NA,NA
"LOC118567782",0,NA,NA,NA,NA,NA
"Man1a",18.2557180189694,-0.602404039649751,1.27423033365902,-0.472759142312924,0.636385026660423,0.977178756916937
"Fam184a",0,NA,NA,NA,NA,NA
"Asf1a",0,NA,NA,NA,NA,NA
"Mcm9",0,NA,NA,NA,NA,NA
"Gm20597",0,NA,NA,NA,NA,NA
"Gm40650",0,NA,NA,NA,NA,NA
"Tmem229b-ps",0,NA,NA,NA,NA,NA
"Gm36229",0.196887583712017,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Pln",0,NA,NA,NA,NA,NA
"Gm17823",0,NA,NA,NA,NA,NA
"Gm19395",0,NA,NA,NA,NA,NA
"Cep85l",0,NA,NA,NA,NA,NA
"Gm36173",0,NA,NA,NA,NA,NA
"Gm40649",0,NA,NA,NA,NA,NA
"Gm40647",0,NA,NA,NA,NA,NA
"Gm36123",0,NA,NA,NA,NA,NA
"Slc35f1",0,NA,NA,NA,NA,NA
"Gm36065",0,NA,NA,NA,NA,NA
"Zfa-ps",0,NA,NA,NA,NA,NA
"LOC118567781",0,NA,NA,NA,NA,NA
"Nus1",0,NA,NA,NA,NA,NA
"Nepn",0,NA,NA,NA,NA,NA
"Rps19-ps10",0,NA,NA,NA,NA,NA
"Gm6627",0,NA,NA,NA,NA,NA
"Gopc",0,NA,NA,NA,NA,NA
"Dcbld1",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm18513",0,NA,NA,NA,NA,NA
"Gm20630",2.56601369771589,-0.342349905629222,2.04407107748731,-0.167484345040515,0.866988964395515,0.984324197967791
"Ros1",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Vgll2",0,NA,NA,NA,NA,NA
"Gm40646",0,NA,NA,NA,NA,NA
"Gm23906",0,NA,NA,NA,NA,NA
"4933411G06Rik",0,NA,NA,NA,NA,NA
"Rfx6",0,NA,NA,NA,NA,NA
"Gprc6a",0,NA,NA,NA,NA,NA
"Fam162b",0,NA,NA,NA,NA,NA
"Gm46224",0,NA,NA,NA,NA,NA
"Lilrb4a",0,NA,NA,NA,NA,NA
"Gm40645",0,NA,NA,NA,NA,NA
"Lilr4b",0,NA,NA,NA,NA,NA
"LOC118567810",0,NA,NA,NA,NA,NA
"LOC118567844",0,NA,NA,NA,NA,NA
"Gm5040",0,NA,NA,NA,NA,NA
"Gm26257",0,NA,NA,NA,NA,NA
"Gm35917",0,NA,NA,NA,NA,NA
"Sim1",0,NA,NA,NA,NA,NA
"A230054N11Rik",1.69956377825362,1.75777567196387,3.3400893572013,0.5262660617669,0.598703359845535,0.977178756916937
"Gm18120",0,NA,NA,NA,NA,NA
"Ascc3",0,NA,NA,NA,NA,NA
"Gm46199",0,NA,NA,NA,NA,NA
"LOC115487390",0,NA,NA,NA,NA,NA
"Gm6991",0,NA,NA,NA,NA,NA
"LOC118567843",0,NA,NA,NA,NA,NA
"Gm35632",0,NA,NA,NA,NA,NA
"Gm51833",0,NA,NA,NA,NA,NA
"Gm40642",0,NA,NA,NA,NA,NA
"A730099G02Rik",0,NA,NA,NA,NA,NA
"Gm18512",0,NA,NA,NA,NA,NA
"Grik2",1.46018380664562,0.582032230438118,2.24589311790211,0.259154020197451,0.795516405971832,0.977178756916937
"Gm3473",0,NA,NA,NA,NA,NA
"Gm24256",0,NA,NA,NA,NA,NA
"Gm9068",0,NA,NA,NA,NA,NA
"Gm19137",0,NA,NA,NA,NA,NA
"Gm3442",0,NA,NA,NA,NA,NA
"Gm35552",0,NA,NA,NA,NA,NA
"Gm25650",0,NA,NA,NA,NA,NA
"Gm19994",0,NA,NA,NA,NA,NA
"Gm23481",0,NA,NA,NA,NA,NA
"Gm25740",0,NA,NA,NA,NA,NA
"Gm40640",0,NA,NA,NA,NA,NA
"Gm35430",0,NA,NA,NA,NA,NA
"LOC118567842",0,NA,NA,NA,NA,NA
"Gpx4-ps2",0,NA,NA,NA,NA,NA
"D030045P18Rik",0,NA,NA,NA,NA,NA
"Hace1",1.36062626616885,1.18630756568456,2.51622607856345,0.471463027822145,0.637310116049144,0.977178756916937
"Dbil5-ps",0,NA,NA,NA,NA,NA
"Gm51827",0,NA,NA,NA,NA,NA
"Lin28b",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Bves",0,NA,NA,NA,NA,NA
"Popdc3",0,NA,NA,NA,NA,NA
"Gm15934",0,NA,NA,NA,NA,NA
"Gm26016",0,NA,NA,NA,NA,NA
"Prep",0,NA,NA,NA,NA,NA
"2310075K07Rik",0,NA,NA,NA,NA,NA
"Gm40639",0,NA,NA,NA,NA,NA
"Gm4795",0,NA,NA,NA,NA,NA
"Gm40638",0,NA,NA,NA,NA,NA
"Gm6983",0,NA,NA,NA,NA,NA
"Gm18250",0,NA,NA,NA,NA,NA
"Gm22503",0,NA,NA,NA,NA,NA
"4930431F10Rik",0,NA,NA,NA,NA,NA
"LOC118567841",0,NA,NA,NA,NA,NA
"Gm35154",0,NA,NA,NA,NA,NA
"Gm22087",0,NA,NA,NA,NA,NA
"Gm5950",0,NA,NA,NA,NA,NA
"Prdm1",0,NA,NA,NA,NA,NA
"Gm35028",0,NA,NA,NA,NA,NA
"Mir1929",0,NA,NA,NA,NA,NA
"Gm19229",0,NA,NA,NA,NA,NA
"Atg5",0,NA,NA,NA,NA,NA
"Gm40637",0,NA,NA,NA,NA,NA
"Speer5-ps1",0,NA,NA,NA,NA,NA
"Gm18669",0,NA,NA,NA,NA,NA
"Gm5949",0,NA,NA,NA,NA,NA
"Gm40636",0,NA,NA,NA,NA,NA
"Crybg1",0,NA,NA,NA,NA,NA
"Rtn4ip1",0,NA,NA,NA,NA,NA
"Qrsl1",0.154358237503173,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"4933404K13Rik",0,NA,NA,NA,NA,NA
"Gm9034",0,NA,NA,NA,NA,NA
"Gm40635",0,NA,NA,NA,NA,NA
"1700027J07Rik",0,NA,NA,NA,NA,NA
"Gm40634",0,NA,NA,NA,NA,NA
"LOC118567840",0,NA,NA,NA,NA,NA
"Gm40632",0,NA,NA,NA,NA,NA
"Gm34481",0,NA,NA,NA,NA,NA
"Rpl26-ps1",0,NA,NA,NA,NA,NA
"Gm51800",0,NA,NA,NA,NA,NA
"F930017D23Rik",0,NA,NA,NA,NA,NA
"Cd24a",0,NA,NA,NA,NA,NA
"Mtres1",0,NA,NA,NA,NA,NA
"Gm9803",0,NA,NA,NA,NA,NA
"LOC118567839",0,NA,NA,NA,NA,NA
"Bend3",0,NA,NA,NA,NA,NA
"Gm3699",0,NA,NA,NA,NA,NA
"Rps19-ps11",0,NA,NA,NA,NA,NA
"Gm40631",0,NA,NA,NA,NA,NA
"Pdss2",0,NA,NA,NA,NA,NA
"9030612E09Rik",0,NA,NA,NA,NA,NA
"Gm47815",0,NA,NA,NA,NA,NA
"Sobp",0,NA,NA,NA,NA,NA
"LOC115485727",0,NA,NA,NA,NA,NA
"Gm5079",0,NA,NA,NA,NA,NA
"Gm34006",0,NA,NA,NA,NA,NA
"Scml4",1.69794061253491,-4.21985245242212,3.86175033799064,-1.0927305193473,0.274512135744937,0.977178756916937
"LOC118567838",0,NA,NA,NA,NA,NA
"Sec63",0,NA,NA,NA,NA,NA
"Gm15199",0,NA,NA,NA,NA,NA
"Ostm1",0,NA,NA,NA,NA,NA
"Gm5036",0,NA,NA,NA,NA,NA
"Gm38491",0,NA,NA,NA,NA,NA
"Nr2e1",0,NA,NA,NA,NA,NA
"Snx3",0.296588103310357,0.0774811455462366,4.0804728567969,0.0189882761791137,0.98485045797882,0.992447937817757
"Afg1l",0,NA,NA,NA,NA,NA
"Gm38485",0,NA,NA,NA,NA,NA
"Foxo3",0,NA,NA,NA,NA,NA
"Gm40630",0,NA,NA,NA,NA,NA
"Tdg-ps2",0,NA,NA,NA,NA,NA
"Gm51798",0,NA,NA,NA,NA,NA
"1700016J18Rik",0.445806981969374,-0.696175088940249,3.71972502173947,-0.187157675600089,0.851537008394148,0.978997858562265
"Gm33058",0,NA,NA,NA,NA,NA
"Gm17869",0,NA,NA,NA,NA,NA
"Armc2",0,NA,NA,NA,NA,NA
"Sesn1",0,NA,NA,NA,NA,NA
"BC048559",0,NA,NA,NA,NA,NA
"Cep57l1",0,NA,NA,NA,NA,NA
"Mir3473b",0,NA,NA,NA,NA,NA
"5730435O14Rik",0,NA,NA,NA,NA,NA
"Gm17196",0,NA,NA,NA,NA,NA
"Ccdc162",0,NA,NA,NA,NA,NA
"Cd164",0,NA,NA,NA,NA,NA
"Ppil6",0,NA,NA,NA,NA,NA
"Smpd2",0,NA,NA,NA,NA,NA
"Mical1",0,NA,NA,NA,NA,NA
"Gm51797",0,NA,NA,NA,NA,NA
"Zbtb24",0,NA,NA,NA,NA,NA
"LOC118567837",0,NA,NA,NA,NA,NA
"Gm25626",0,NA,NA,NA,NA,NA
"Gm18986",0,NA,NA,NA,NA,NA
"Gm18305",0.196887583712017,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Ak9",0,NA,NA,NA,NA,NA
"Gm25526",0,NA,NA,NA,NA,NA
"Fig4",0,NA,NA,NA,NA,NA
"Gm32411",0,NA,NA,NA,NA,NA
"Gm32338",0,NA,NA,NA,NA,NA
"Gm32284",0,NA,NA,NA,NA,NA
"Gpr6",0,NA,NA,NA,NA,NA
"Gm19611",0,NA,NA,NA,NA,NA
"Gm48057",0,NA,NA,NA,NA,NA
"Wasf1",0,NA,NA,NA,NA,NA
"Cdc40",0,NA,NA,NA,NA,NA
"Mettl24",0,NA,NA,NA,NA,NA
"Ddo",0,NA,NA,NA,NA,NA
